user_id,name,email,phone,risk_score,account_creation_date,last_activity_date,fraud_history,kyc_verified,segment,typical_transaction_amount,typical_merchants,typical_locations
user_000742,Christian Rodriguez,hollymartin@example.net,488.999.5729x89376,0.01,2021-09-10T04:50:18.113283,2025-04-18T13:42:13.613720,False,True,business,24.26,"[490, 68, 308, 282, 110, 302]","[71, 32, 186, 159, 108]"
user_000743,Nicholas Ingram,gonzalezkenneth@example.net,419.212.0381x876,0.17,2022-11-20T06:14:14.481669,2025-04-18T13:42:30.341522,False,True,student,32.99,"[462, 83, 204, 233, 42, 483, 130, 346, 217, 481]","[137, 52, 18]"
user_000744,Cameron Odonnell,allenandrea@example.com,581.344.5822x06732,0.0,2022-11-20T06:15:54.368387,2025-04-18T13:42:35.490403,False,True,premium,30.04,"[190, 288, 336, 331, 420, 261, 309, 83, 214, 78]","[111, 97, 6, 154, 63]"
user_000745,Nathan Payne,steven45@example.org,3003001529,0.06,2023-09-26T17:13:10.729430,2025-04-18T13:42:26.846793,False,True,standard,109.06,"[280, 208, 33, 168, 327, 45, 185, 465, 170, 398]","[37, 57, 70, 2, 25]"
user_000746,Jessica Shannon,brian90@example.net,(455)361-8444,0.09,2023-01-10T01:35:22.763602,2025-04-18T13:42:06.876617,False,False,student,102.49,"[400, 473, 63, 89]","[150, 125, 24, 135, 89]"
user_000747,Kimberly Mitchell,hernandezmadison@example.com,290.656.7086x70090,0.12,2024-09-22T00:09:01.176525,2025-04-18T13:42:20.673744,False,True,business,411.6,"[50, 459, 24, 87, 162, 484, 384, 199, 92, 176]","[122, 151, 32, 66, 2]"
user_000748,Ann Ramsey,alyssa66@example.net,236-724-8355,0.11,2021-11-05T17:22:57.979236,2025-04-18T13:42:08.214140,False,True,premium,315.69,"[193, 290, 376, 136, 27]","[181, 199, 63, 173, 155]"
user_000749,Monica Tran,weberbrian@example.org,469.498.7950,0.08,2020-08-14T04:30:36.100775,2025-04-18T13:42:14.068641,False,True,student,33.38,"[408, 239, 257, 146, 141, 487, 219, 266]","[78, 162, 22, 104]"
user_000750,Bryan Myers,zamorarose@example.net,5448287738,0.02,2023-11-20T21:56:42.157224,2025-04-18T13:42:09.261040,False,True,standard,64.02,"[373, 122, 483, 47]","[147, 14, 21]"
user_000751,Jennifer Allen,thomasricardo@example.net,828-594-6420x3625,0.04,2020-10-25T11:10:57.378677,2025-04-18T13:42:55.646419,False,True,student,167.08,"[447, 5, 492, 485, 217, 346, 260, 477, 374, 69]","[127, 131, 175, 173, 136]"
user_000752,Joel Williams,ocarter@example.com,(755)440-2635,0.1,2021-10-06T23:16:05.939574,2025-04-18T13:42:55.553106,False,True,premium,51.1,"[3, 365, 217, 359, 273, 383, 176, 125, 378, 338]",[155]
user_000753,Allison Miller,yparker@example.com,489-688-0315x3888,0.13,2021-12-14T20:24:31.083045,2025-04-18T13:42:56.348567,False,True,premium,95.42,"[38, 187, 429, 68, 263]","[13, 108, 126, 97, 43]"
user_000754,Ronald Brown,benjamin04@example.org,333.853.8495,0.02,2023-12-09T16:02:59.880862,2025-04-18T13:42:46.402299,False,True,premium,166.16,"[435, 392, 439, 60, 148, 153, 247, 150, 135, 109]",[188]
user_000755,Ann Dawson,ufox@example.org,+1-509-433-9137,0.07,2022-04-27T23:20:21.767141,2025-04-18T13:42:17.381210,False,True,business,81.79,"[263, 422, 457, 18, 478, 237, 456, 316, 434, 249]",[91]
user_000756,Stephen Bond,hubersamantha@example.net,001-587-256-1786x88002,0.12,2025-04-13T13:45:41.386747,2025-04-18T13:41:59.763893,True,True,business,36.68,"[54, 2, 179, 455, 369, 95, 205, 181]",[25]
user_000757,Richard Rodriguez,marywarren@example.org,865.277.4491,0.06,2024-09-15T14:14:43.698761,2025-04-18T13:42:38.807245,False,True,premium,92.12,"[63, 467, 249, 3, 79, 393, 336, 128, 115]","[101, 95, 76, 93, 109]"
user_000758,Leonard Reed,jonescassandra@example.org,494.818.4336x87509,0.08,2021-04-08T22:38:35.704002,2025-04-18T13:42:46.896785,False,True,business,20.49,"[224, 336, 429, 82]","[90, 191, 111]"
user_000759,Daniel Guzman,charleshayes@example.com,761-514-0428x86050,0.02,2022-10-04T13:08:41.037367,2025-04-18T13:42:21.729793,True,True,premium,10.44,"[97, 145, 20, 68]","[107, 190, 84, 8, 41]"
user_000760,Richard Williams,wilsondavid@example.org,3302835669,0.18,2022-03-24T19:17:08.220288,2025-04-18T13:42:39.094486,False,True,business,9.59,"[215, 250, 281, 253]","[83, 192, 195]"
user_000761,Todd Lewis,katrinaking@example.com,(406)588-2691x776,0.0,2025-03-20T04:56:37.135192,2025-04-18T13:42:47.883492,False,True,student,24.35,"[56, 490, 55, 405, 10]","[39, 88, 128]"
user_000762,Victor Wilson,peggy08@example.com,001-335-243-7882x60335,0.09,2020-10-22T12:15:39.451209,2025-04-18T13:42:20.233769,True,True,standard,76.09,"[424, 175, 219, 499, 305, 377, 4, 222, 245, 148]","[124, 21, 194, 109, 63]"
user_000763,Alicia Short,victoria91@example.com,892-607-4926x9996,0.02,2024-06-12T15:11:16.685458,2025-04-18T13:42:36.504959,False,True,premium,46.23,"[143, 392, 58, 442, 134, 358]","[170, 109, 50, 121]"
user_000764,Nichole Lowe,hdavis@example.com,(385)696-9325,0.11,2020-05-27T05:18:07.880440,2025-04-18T13:42:28.026303,False,True,premium,72.87,"[437, 302, 322, 324, 76, 117]","[33, 102]"
user_000765,Malik Proctor,stephaniezamora@example.org,(834)226-6980,0.06,2025-03-31T08:25:14.772724,2025-04-18T13:42:26.378653,False,False,premium,45.49,"[9, 315, 102, 46, 442, 26, 194, 208, 268]","[179, 162, 59, 56, 86]"
user_000766,Bruce Gallagher,maygordon@example.org,283-689-3595x3828,0.01,2024-06-08T11:45:31.906662,2025-04-18T13:42:51.835048,False,True,student,76.94,"[26, 155, 56, 137, 186, 143, 482, 179, 364, 214]","[81, 12, 46, 10]"
user_000767,Stacy Wilson,rachelknight@example.com,808-726-9582x64186,0.21,2022-05-01T11:56:53.359890,2025-04-18T13:42:02.368250,True,True,business,28.04,"[146, 241, 143, 465, 310, 51]","[47, 64, 125, 93, 85]"
user_000768,Alexis Olson,rgarcia@example.org,001-638-659-5143x46823,0.03,2023-06-05T15:33:15.769934,2025-04-18T13:42:00.433725,False,True,standard,9.68,"[282, 394, 441, 66, 169, 184, 379, 414, 185, 380]","[60, 166, 70, 53, 149]"
user_000769,Tyler Mendoza,aaroncontreras@example.net,(796)261-0168x31139,0.01,2020-07-14T21:01:24.663981,2025-04-18T13:42:01.973346,False,True,premium,9.95,"[380, 308, 61, 21, 300, 495, 467, 452, 335, 418]","[49, 180, 114, 25]"
user_000770,Lisa Ramirez,crystal15@example.org,662.683.9762x053,0.16,2020-05-19T02:01:28.819587,2025-04-18T13:42:27.716128,False,True,business,19.79,"[371, 242, 389, 103, 273, 369, 78]",[32]
user_000771,Douglas Martin,umcclure@example.com,001-362-692-5081x77602,0.02,2020-05-29T21:22:00.957883,2025-04-18T13:42:54.194469,False,True,business,214.7,"[436, 433, 464, 286, 499, 177, 458, 187, 229, 322]","[111, 17]"
user_000772,Deborah Waller,jameshall@example.org,352-335-6178x17032,0.01,2023-04-24T10:29:25.956137,2025-04-18T13:41:58.027867,False,True,standard,37.36,"[306, 140, 356, 495, 66]","[11, 144, 15, 177, 48]"
user_000773,Paul Young,david78@example.net,(261)433-7184x449,0.04,2024-08-14T05:27:17.397889,2025-04-18T13:42:17.381360,False,True,standard,8.02,"[224, 384, 260, 196, 287]","[102, 155, 69, 52, 47]"
user_000774,James Dixon,reynoldsjustin@example.org,473.941.6781,0.08,2024-01-01T10:23:43.504333,2025-04-18T13:42:27.979498,True,True,standard,69.16,"[262, 233, 257, 362, 368, 268, 132, 155, 436, 112]","[181, 68, 141, 30, 43]"
user_000775,Suzanne Jones,daniellehumphrey@example.net,+1-721-934-8629,0.09,2024-03-20T19:59:15.935791,2025-04-18T13:42:39.206754,False,True,business,13.11,"[327, 75, 482]","[34, 69, 13, 164, 63]"
user_000776,Peter Delacruz,nancyryan@example.org,828.856.0539x70798,0.05,2023-09-13T13:09:58.239476,2025-04-18T13:42:57.668061,False,True,standard,8.28,"[332, 177, 323]","[83, 21, 180, 140, 67]"
user_000777,Michael Powell,zyoung@example.net,001-420-350-6821x22355,0.17,2025-04-04T05:41:42.555221,2025-04-18T13:42:38.724828,False,True,business,16.68,"[29, 320, 417, 5, 421, 182, 112, 374]","[45, 65, 4, 137, 168]"
user_000778,Alexis Rogers,rgiles@example.com,(292)618-2192x5967,0.24,2021-06-21T22:17:26.424574,2025-04-18T13:42:35.406220,False,True,standard,168.93,"[381, 352, 195, 484, 334, 131, 445, 320, 324, 309]","[113, 56, 83, 68]"
user_000779,Rachel Parrish,davidsellers@example.com,4936869484,0.14,2024-09-15T23:26:42.121042,2025-04-18T13:42:18.263258,False,True,student,185.65,"[228, 118, 373, 371, 222]","[37, 122, 23, 126, 46]"
user_000780,Kayla Soto,campbellshannon@example.net,470.271.5238x67673,0.31,2024-12-18T20:49:24.979317,2025-04-18T13:42:25.120385,False,True,premium,16.7,"[291, 251, 482, 373, 92, 331]","[5, 79, 41, 45, 100]"
user_000781,Blake Mendez,isimpson@example.com,(582)999-6872x2589,0.08,2025-04-07T23:09:15.473138,2025-04-18T13:42:00.290796,False,True,premium,1.96,"[218, 125, 232, 465]","[25, 185, 134, 35, 186]"
user_000782,Emily Warren,rschneider@example.net,750.940.5669,0.24,2023-02-21T19:59:00.329971,2025-04-18T13:41:59.838048,False,True,standard,41.55,"[196, 10, 56, 423, 6, 390, 425, 329, 478]",[33]
user_000783,Douglas Weaver,melissa44@example.org,667.896.3259x42328,0.03,2024-06-12T16:20:08.042414,2025-04-18T13:42:11.331829,False,True,premium,33.4,"[307, 6, 405, 494, 4, 490, 54, 277, 376, 418]","[181, 21, 51, 35, 122]"
user_000784,Kimberly Valenzuela,petersonfrank@example.org,+1-552-585-7256x29269,0.02,2022-01-05T08:26:27.064883,2025-04-18T13:42:34.476254,False,True,premium,70.95,"[169, 245, 79, 124, 28, 278, 354]","[160, 139, 31, 5, 11]"
user_000785,Ashley Dalton,castropeter@example.com,7789468509,0.12,2024-02-29T00:43:13.942195,2025-04-18T13:42:15.238285,False,True,student,15.91,"[0, 467, 114, 12, 116]","[98, 37, 90, 167, 73]"
user_000786,Adam Parker,richpatricia@example.net,717-597-2038,0.06,2021-08-22T20:43:36.589607,2025-04-18T13:42:00.261433,False,True,student,22.37,"[452, 366, 421, 461, 57, 251, 86, 56, 114, 52]","[91, 19, 157, 85, 30]"
user_000787,Christine Parker,kelly15@example.com,313.525.9367,0.07,2024-04-16T03:31:30.902090,2025-04-18T13:42:24.839612,False,True,standard,22.01,"[309, 77, 91]","[135, 85, 153, 46, 173]"
user_000788,Alan Oliver,heidischneider@example.org,210-452-7698x1987,0.03,2024-02-01T04:50:17.498625,2025-04-18T13:41:58.403592,False,True,business,79.87,"[418, 146, 178, 448, 53, 138, 469, 255, 338, 188]","[182, 19, 0, 38, 199]"
user_000789,David Palmer,richard25@example.net,001-466-905-9867x87442,0.28,2023-10-29T20:30:14.953113,2025-04-18T13:42:28.612502,False,True,student,38.47,"[369, 407, 402, 499, 244, 417, 34, 57, 295, 218]","[37, 23, 82, 32, 46]"
user_000790,Dr. Diana Chen,yoconnell@example.com,001-294-428-2491x165,0.19,2024-12-16T10:32:18.328632,2025-04-18T13:41:58.375453,False,True,student,61.32,"[246, 355, 498, 211, 308, 406, 325, 170, 70]","[98, 107, 140, 127]"
user_000791,Christopher Parker,brendajohns@example.org,721.955.1305,0.2,2020-06-19T01:51:38.621847,2025-04-18T13:42:10.245476,False,True,premium,91.84,"[42, 297, 366, 215, 269, 295, 397, 355, 415]","[179, 22, 60, 92]"
user_000792,Kristi White,campbelljustin@example.net,896.469.9727x36774,0.03,2024-01-12T08:39:06.182398,2025-04-18T13:42:05.784194,True,False,standard,38.07,"[285, 242, 490, 68, 471, 56, 30, 466]","[92, 199, 35, 75, 117]"
user_000793,Victoria Padilla,keith18@example.org,(481)223-1239,0.03,2023-06-07T05:42:54.528762,2025-04-18T13:42:35.444072,False,True,student,73.42,"[107, 423, 114, 28, 382, 70]","[178, 180]"
user_000794,Oscar Mcclure,robertburns@example.org,001-487-450-8276x817,0.08,2024-10-17T16:20:00.851408,2025-04-18T13:42:26.804775,False,True,student,47.38,"[27, 359, 54, 339, 297, 37, 244, 428]","[7, 37, 93]"
user_000795,Paul Cox,timothy62@example.net,5523918768,0.06,2022-04-05T03:31:32.710165,2025-04-18T13:42:30.962445,False,True,standard,125.1,"[425, 416, 213, 76, 391, 93, 240, 380, 71, 383]","[120, 105, 184, 86, 113]"
user_000796,Jeffrey Martinez,dthompson@example.net,437.439.9205,0.0,2021-01-26T18:46:47.535385,2025-04-18T13:42:55.311568,False,True,business,28.33,"[79, 30, 451, 328]",[154]
user_000797,Cindy Jenkins,stephanieoconnor@example.com,+1-591-743-8823x25539,0.24,2023-01-28T15:16:49.782817,2025-04-18T13:42:16.483685,False,True,standard,268.01,"[426, 216, 348, 485, 448, 232, 283, 364, 424]","[146, 128, 78, 181, 58]"
user_000798,John Newman,zrobinson@example.com,930-295-4497x9127,0.02,2021-03-25T11:54:17.090587,2025-04-18T13:42:08.459834,False,True,standard,379.63,"[193, 486, 64, 380, 108, 205, 316, 28, 112, 200]","[190, 143, 154]"
user_000799,Anthony Wright,fwolf@example.net,437-452-9883,0.57,2020-06-08T15:33:27.469805,2025-04-18T13:42:38.513238,False,True,student,176.21,"[160, 334, 328, 207, 423, 194, 84, 27, 411, 190]","[49, 69, 27, 26, 19]"
user_000800,Brandy Diaz,kelleyglen@example.org,787-797-8889x753,0.02,2021-03-21T14:10:33.489897,2025-04-18T13:42:36.245628,False,True,business,29.98,"[122, 144, 83]","[16, 54]"
user_000801,Antonio Monroe,harrisjoshua@example.com,761.499.5171,0.1,2025-01-24T17:43:11.223288,2025-04-18T13:42:50.320397,False,True,business,55.77,"[282, 103, 326, 475, 16, 123]","[21, 145, 144, 11, 123]"
user_000802,Tanya Davis,dawnjackson@example.net,001-550-214-3748,0.05,2023-05-11T03:39:20.914330,2025-04-18T13:42:09.779957,False,True,business,57.76,"[182, 384, 144]","[128, 49, 80, 192, 100]"
user_000803,Jason Harrison,gloriaporter@example.net,326-902-2132,0.07,2022-05-07T07:36:41.690422,2025-04-18T13:42:43.159591,False,False,standard,11.55,"[208, 459, 379, 257, 51, 413, 396, 76]",[150]
user_000804,Brian Wise,wilsonpatrick@example.org,(920)519-0725,0.01,2021-04-14T20:53:07.494394,2025-04-18T13:42:35.378441,False,True,standard,70.05,"[82, 77, 349, 237, 40, 453, 320]","[183, 59]"
user_000805,Amanda Armstrong,njames@example.net,3273481242,0.04,2021-09-19T20:02:14.304215,2025-04-18T13:42:45.390220,False,True,premium,185.16,"[367, 82, 493, 256, 264, 373, 311, 333, 267, 476]","[114, 33, 86, 74, 92]"
user_000806,Lori Taylor,michelle95@example.org,(794)862-0935,0.06,2024-06-29T17:35:43.589479,2025-04-18T13:42:01.961055,False,True,standard,75.57,"[396, 349, 198, 122, 106, 312, 310, 38, 490, 78]","[24, 3, 36, 196, 79]"
user_000807,Mary Trujillo,jennifercarroll@example.com,(697)501-3712,0.03,2022-06-01T10:17:03.345438,2025-04-18T13:42:19.540964,False,False,standard,114.76,"[48, 232, 160, 86, 478, 151, 82, 34, 143, 295]","[90, 22, 18, 45, 181]"
user_000808,Jacob Parker,jasonjohnson@example.org,001-920-627-0615x9273,0.05,2020-08-06T12:11:08.324211,2025-04-18T13:42:33.944008,False,True,student,253.12,"[390, 448, 226, 332, 473, 71, 481]","[145, 124]"
user_000809,Nathan Maynard,lsimmons@example.org,(232)524-8155x42034,0.03,2020-08-03T11:22:42.128508,2025-04-18T13:41:59.011608,False,True,student,90.5,"[438, 317, 469, 348, 66, 225, 187, 262, 432]","[95, 21, 174, 105, 129]"
user_000810,Taylor Frye,yrichardson@example.com,+1-915-379-5546x234,0.03,2020-12-24T07:17:20.289256,2025-04-18T13:42:46.605268,False,True,standard,16.91,"[329, 29, 379, 404, 125, 358, 420, 287, 4, 79]","[74, 96]"
user_000811,Aaron Williams,hammondlaura@example.net,803-606-8317,0.12,2024-02-11T13:45:40.362323,2025-04-18T13:42:03.398841,False,True,standard,76.05,"[198, 447, 236, 342, 47, 178]","[119, 164, 136, 27, 21]"
user_000812,Jose Stephens,burnettelizabeth@example.com,529-201-5071,0.03,2022-05-04T12:47:12.153767,2025-04-18T13:42:04.099987,False,True,student,147.12,"[221, 102, 205, 168, 33, 162, 175, 309, 248, 108]","[29, 71, 116, 9, 139]"
user_000813,Micheal Cook,hesskeith@example.net,474-736-2130x096,0.07,2022-12-15T08:19:29.745324,2025-04-18T13:42:29.687340,False,True,premium,18.39,"[290, 16, 307, 396, 194, 31, 479, 413]","[110, 121, 54, 13, 5]"
user_000814,Jeffery Jordan,tyler31@example.net,8538396274,0.01,2022-06-25T01:43:26.286736,2025-04-18T13:42:06.934813,False,True,business,24.04,"[325, 90, 42, 72, 35, 140, 207]","[76, 182]"
user_000815,Austin Allen,hollyalvarez@example.org,2463661459,0.22,2024-04-09T09:20:37.543073,2025-04-18T13:42:01.034653,False,True,premium,34.18,"[457, 132, 94, 425, 27, 47, 458, 461, 219, 175]","[42, 50, 89, 107, 123]"
user_000816,Mary Martinez,benjamin49@example.org,+1-381-794-9053,0.29,2024-03-20T22:45:19.494804,2025-04-18T13:42:00.537816,False,True,premium,18.26,"[223, 181, 467, 354, 292, 199, 421, 5, 287, 400]","[19, 185, 170, 148]"
user_000817,Kathryn Morton,deborah97@example.com,+1-687-331-3797x166,0.24,2022-05-08T17:36:34.197001,2025-04-18T13:42:20.920241,False,True,business,10.5,"[77, 459, 234]","[127, 81, 29]"
user_000818,Daniel Mitchell,washingtonashley@example.org,625.362.3899,0.06,2025-04-10T15:57:44.447922,2025-04-18T13:42:24.764079,False,True,business,124.56,"[369, 1, 230, 482, 426, 438, 64, 324, 327, 496]","[9, 55]"
user_000819,Michael Bartlett,nicolecharles@example.net,(303)370-8782,0.06,2022-05-08T11:14:29.383569,2025-04-18T13:42:48.461646,False,True,premium,96.17,"[193, 110, 178, 107, 487, 97, 497, 347, 295, 489]",[94]
user_000820,Mary Mccoy,cody81@example.org,(299)689-8972x117,0.0,2024-12-07T17:25:28.398659,2025-04-18T13:42:28.493050,False,True,business,103.07,"[419, 444, 63, 358, 255, 332, 233, 211, 210, 180]","[138, 109, 133, 195, 85]"
user_000821,Sarah Waller,tshannon@example.net,(921)775-8839,0.07,2022-06-26T15:22:21.387453,2025-04-18T13:41:58.692041,False,True,student,41.67,"[90, 283, 304, 83, 277, 223, 195, 145]","[162, 72, 179, 158, 25]"
user_000822,Robert Green,barnesluke@example.net,323-369-1496,0.09,2024-12-19T07:31:52.885784,2025-04-18T13:42:28.653897,False,True,standard,33.04,"[332, 8, 315, 477]","[26, 127, 191, 192, 159]"
user_000823,Dr. Devin Martin DDS,stevengoodwin@example.net,+1-770-840-9531x41961,0.05,2020-07-07T18:18:43.813126,2025-04-18T13:42:51.975219,False,True,student,68.67,"[297, 412, 16, 341, 148, 436, 215, 108, 114, 397]","[141, 97, 29, 50, 120]"
user_000824,Cassandra Mitchell,mathewbennett@example.org,001-579-662-4096x49668,0.02,2024-12-21T21:14:06.318616,2025-04-18T13:42:23.758495,False,True,student,119.15,"[464, 420, 330, 360, 401, 379, 202, 3, 481]","[57, 129, 72, 68, 168]"
user_000825,Jorge Hernandez,jsmith@example.com,462-225-9364,0.09,2022-10-23T02:19:39.918127,2025-04-18T13:42:32.432221,False,True,student,61.73,"[123, 2, 460, 465, 212, 16, 7, 13, 78, 404]","[132, 189, 153, 81, 85]"
user_000826,Courtney Nichols,christinabeard@example.org,367-328-7991x609,0.25,2021-10-18T01:09:33.607135,2025-04-18T13:42:10.867108,False,True,student,128.02,"[284, 498, 200, 98, 315, 329]","[13, 147, 109, 32, 162]"
user_000827,Laurie Sherman,michaelcampos@example.net,+1-223-661-3376x0523,0.16,2021-11-25T23:29:46.061891,2025-04-18T13:42:28.662614,False,True,student,368.49,"[264, 81, 223, 118, 50, 363, 410, 64]","[161, 147]"
user_000828,Richard Graves,michaelblanchard@example.com,824.819.1650x3440,0.16,2024-07-09T17:51:34.546364,2025-04-18T13:42:26.202773,False,True,business,87.07,"[81, 485, 165, 104, 47, 13, 223, 5, 321, 394]","[7, 158, 181]"
user_000829,Stephanie Velazquez,bartondavid@example.com,+1-389-680-8806x782,0.01,2020-09-10T18:32:28.713125,2025-04-18T13:42:14.252205,False,False,student,19.53,"[380, 375, 66]","[162, 161, 199, 91, 47]"
user_000830,Whitney Cobb,cindy66@example.com,+1-969-689-3969,0.3,2024-12-12T07:16:40.390518,2025-04-18T13:42:20.869745,False,True,business,63.36,"[274, 430, 125, 371, 399, 413]","[197, 66, 168, 13, 70]"
user_000831,Steven Davis,brianna50@example.org,892-292-0753,0.15,2022-01-19T20:15:57.989917,2025-04-18T13:42:02.223019,False,True,standard,83.37,"[296, 443, 52, 56, 235, 474, 305, 62, 54, 72]","[67, 46, 23, 19, 126]"
user_000832,Michael Brown,uclark@example.org,(221)689-4559x06700,0.01,2024-05-01T02:28:31.635517,2025-04-18T13:42:15.922802,False,True,premium,9.54,"[51, 251, 407, 11, 211, 37, 249, 491, 320]","[53, 175]"
user_000833,Danielle Williams,rlutz@example.com,001-689-766-7605x6420,0.19,2022-05-31T22:23:14.531699,2025-04-18T13:42:19.851251,False,True,student,51.11,"[82, 92, 152, 5, 462, 91, 337, 290, 323, 310]",[30]
user_000834,Gina Stafford,tpatton@example.com,638.890.6235,0.04,2024-09-03T21:55:58.470160,2025-04-18T13:42:44.996746,False,False,student,62.15,"[307, 279, 2, 81, 267, 379, 130, 474, 62, 98]",[137]
user_000835,Cathy Barnes,brian65@example.net,+1-453-900-6221x224,0.07,2022-06-09T07:37:07.029217,2025-04-18T13:42:50.881253,False,True,premium,13.24,"[443, 186, 58, 460, 111, 15]","[35, 56, 21, 186, 177]"
user_000836,Kara Morales,christina60@example.org,824-211-5848,0.07,2020-04-29T13:07:01.577603,2025-04-18T13:42:52.266235,False,True,student,83.89,"[488, 47, 178, 362, 282, 333]","[119, 190, 126, 111, 131]"
user_000837,Ashley Chapman,folson@example.net,(631)929-9570,0.06,2020-12-20T17:51:36.984080,2025-04-18T13:42:41.096699,False,True,business,173.05,"[101, 351, 433, 454, 367]","[100, 26, 149, 196, 150]"
user_000838,Sarah Little,ujones@example.org,(803)784-3753,0.05,2023-10-12T04:47:43.722955,2025-04-18T13:42:41.769774,False,True,student,50.99,"[452, 228, 216, 305, 382, 139, 417, 163, 318]","[155, 98]"
user_000839,Kim Murray,terri25@example.com,824.621.8385x45400,0.08,2021-10-28T06:44:58.634850,2025-04-18T13:42:20.045634,False,True,business,31.33,"[419, 32, 230, 85, 455, 17, 490, 261, 129, 300]","[75, 154, 165, 135, 90]"
user_000840,Gina Thomas,meganjones@example.org,927.948.9791,0.21,2024-10-20T02:07:57.838021,2025-04-18T13:42:21.888639,False,True,business,24.72,"[404, 95, 183, 125, 37, 110, 336, 190, 74]","[31, 2, 81, 176, 183]"
user_000841,Matthew Newman,tracyjohnson@example.net,+1-362-817-5080,0.08,2025-02-08T18:04:48.495970,2025-04-18T13:42:47.602094,False,True,business,76.41,"[287, 33, 197, 145, 308, 108]","[26, 143, 71, 183]"
user_000842,Miguel Lee,ylynch@example.org,388-824-9353x40018,0.0,2022-07-01T21:19:31.468817,2025-04-18T13:42:28.309389,False,True,standard,17.33,"[457, 330, 215, 349, 387, 222, 162, 416, 163, 101]","[12, 126, 127, 11]"
user_000843,Andrea Coleman,joshuaking@example.net,(544)960-8385x179,0.11,2023-10-27T01:40:18.918859,2025-04-18T13:42:31.148264,False,True,standard,305.96,"[87, 307, 167, 302, 196, 121, 295, 10, 145, 9]",[118]
user_000844,Michael Campos,john91@example.org,+1-878-484-8699,0.01,2024-09-20T04:36:14.807168,2025-04-18T13:42:43.860051,False,True,student,71.28,"[458, 273, 470]",[86]
user_000845,Elizabeth Galloway,iriley@example.com,847-624-6301,0.28,2021-03-04T00:15:04.194966,2025-04-18T13:42:05.932070,False,True,standard,43.97,"[212, 370, 154, 140, 162, 385, 177, 204, 40, 284]","[126, 156, 12, 100, 76]"
user_000846,Justin Perez,pmartin@example.org,001-512-418-7062,0.09,2022-11-18T15:57:37.325701,2025-04-18T13:42:28.881036,False,True,standard,81.72,"[480, 316, 52, 14, 114, 24, 422, 5]","[26, 82, 176]"
user_000847,Kenneth Glass,dustinwilliams@example.org,9238200186,0.08,2022-03-12T05:40:08.386484,2025-04-18T13:42:00.718577,False,True,standard,34.29,"[370, 461, 415, 188, 417, 462]",[176]
user_000848,Ryan Carlson,hespinoza@example.org,+1-514-635-6140,0.05,2024-12-09T02:25:08.602118,2025-04-18T13:42:36.992538,False,True,standard,173.7,"[24, 484, 155, 38]","[84, 176, 156, 97, 69]"
user_000849,Angela Dixon,hartmanjoshua@example.net,+1-923-854-6951x0030,0.01,2024-11-16T04:03:57.592988,2025-04-18T13:41:58.210499,False,True,student,37.45,"[64, 163, 441, 75]","[163, 114, 171, 31, 133]"
user_000850,Diana Rivera,ekim@example.com,2068666411,0.17,2024-11-16T10:13:38.658595,2025-04-18T13:42:15.945449,False,True,student,16.45,"[164, 395, 374, 247, 115, 47, 135]","[182, 21, 90, 142, 62]"
user_000851,Brandon Pittman,valeriesmith@example.com,+1-251-269-9497,0.19,2022-02-18T02:32:38.815351,2025-04-18T13:42:31.701870,False,True,premium,55.38,"[39, 38, 497, 253, 30, 108, 6, 343, 110, 239]","[48, 124, 26, 87, 53]"
user_000852,Jason Harris,nicholasswanson@example.net,+1-362-969-7083x868,0.19,2022-12-10T16:25:37.424405,2025-04-18T13:42:38.927692,False,True,business,77.75,"[483, 159, 362, 232, 335, 78, 434, 258, 54, 468]","[56, 93, 98]"
user_000853,Rachael Jones,watsonbrittany@example.org,(471)897-6093x201,0.23,2024-09-13T13:57:26.072801,2025-04-18T13:42:43.840031,False,True,premium,214.95,"[204, 96, 35, 142, 216, 84, 351, 157, 487, 445]","[37, 118]"
user_000854,Samuel Welch,omarturner@example.org,+1-709-352-1755,0.03,2022-08-07T11:10:29.187268,2025-04-18T13:42:25.415089,False,True,premium,399.36,"[457, 235, 95]","[7, 121, 169, 135, 115]"
user_000855,Megan Taylor,paul21@example.org,+1-882-641-9962,0.05,2021-03-07T15:45:36.006459,2025-04-18T13:42:06.454797,False,True,standard,40.5,"[220, 108, 77, 203, 257, 260, 170, 27]","[69, 94, 25, 12, 166]"
user_000856,Felicia Matthews,tbrown@example.com,001-454-221-8545x7056,0.15,2024-07-09T08:49:35.081327,2025-04-18T13:42:06.492156,False,True,premium,43.29,"[96, 206, 90, 304, 141, 271, 311]","[132, 110, 27, 174, 12]"
user_000857,Holly Rivas,hurleybrandon@example.net,(435)764-0723x2472,0.03,2024-09-24T23:39:07.913314,2025-04-18T13:42:51.128729,False,False,premium,105.08,"[27, 458, 18, 294]","[61, 16, 136, 25, 70]"
user_000858,Anthony Washington,eugenegreen@example.com,912.361.6850,0.07,2020-08-03T23:11:50.674114,2025-04-18T13:42:19.085936,False,True,student,107.01,"[201, 51, 112, 375, 421, 450, 354, 137, 253]","[43, 52, 88, 163]"
user_000859,Melissa Rush,wilsonnathan@example.org,+1-927-211-5261x053,0.07,2024-05-26T08:16:29.428136,2025-04-18T13:42:06.169857,False,True,standard,246.57,"[94, 257, 464, 358]","[189, 78, 176, 61, 43]"
